Fecha,arima_Pronostico,arima_li,arima_ls,sarimax_Pronostico,sarimax_li,sarimax_ls,Variable
2026-04-01,3252.5526703788464,1903.4126736134192,4601.692667144273,2231.1053010965843,1191.4431585036505,3270.767443689518,Salar de Ollagüe
2026-05-01,3726.3770741542976,2364.748340370075,5088.00580793852,1850.3709849413221,808.0790931508263,2892.662876731818,Salar de Ollagüe
2026-06-01,3941.235839946172,2509.903242030452,5372.568437861892,2135.810295807657,1092.7566934143915,3178.8638982009224,Salar de Ollagüe
2026-01-01,6039.674774924286,4327.7691857767295,7751.580364071842,6172.062877066274,4957.219383707323,7386.906370425226,Hito Cajón
2026-02-01,5794.834251188759,3526.386707877227,8063.28179450029,5094.412187470839,3650.505083440162,6538.319291501516,Hito Cajón
2026-03-01,5174.500681183505,2410.9629419650473,7938.038420401962,5336.375151948948,3782.2622686795785,6890.488035218317,Hito Cajón
2026-04-01,5996.670148985822,2748.1765427730134,9245.163755198631,4636.031037952286,2953.0971248767687,6318.964951027803,Hito Cajón
2026-05-01,5813.019486384839,2235.383845729239,9390.65512704044,4149.359375749496,2363.697829597698,5935.020921901295,Hito Cajón
2026-06-01,5198.519398161623,1290.5059581258897,9106.532838197356,2760.940478054176,897.991921717964,4623.889034390388,Hito Cajón
2026-01-01,0.06487093553982486,0,0.802903975637936,0,0,0.8357355574365386,Socompa
2026-02-01,0.07285601723842336,0,0.8164592269514003,0,0,0.8357355574365386,Socompa
2026-03-01,0.07383891549945043,0,0.8175262013239822,5.960179729913451e-19,0,0.8357355574365386,Socompa
2026-04-01,0.07395990223797054,0,0.817648461876748,5.960179729913449e-19,0,0.8357355574365386,Socompa
